ch	pt	mean	 std	median	outliers	mean_w/o_out	 std_w/o_out	    samples	 #13	 #14	 #15	 #16	 #17	 #18	 #19	 #20	 #21	 #22	 #23	 #24	 #25	 #26	 #27	 #28	 #29	 #30	 #31	 #32	 #33	 #34	 #35	 #36	 #37	 #38	 #39	 #40	 #41	 #42	 #43	 #44	 #45	 #46	 #47	 #48	 #49	 #50	 #51	 #52	 #53	 #54	 #55	 #56	 #57	 #58	 #59	 #60	 #61	 #62	 #63	 #64	 #65	 #66	 #67	 #68	 #69	 #70	 #71	 #72	 #73	 #74	 #75	 #76	 #77	 #78	 #79	 #80	 #81	 #82	 #83	 #84	 #85	 #86	 #87	 #88	 #89	 #90	 #91	 #92	 #93	 #94	 #95	 #96	 #97	 #98	 #99	#100	#101	#102	#103	#104	#105	#106	#107	#108	#109	#110	#111	#112	#113	#114	#115	#116	#117	#118	#119	#120	#121	#122	#123	#124	#125	#126	#127	#128	#129	#130	#131	#132	#133	#134	#135	#136	#137	#138	#139	#140	#141	#142	#143	#144	#145	#146	#147	#148	#149	#150	#151	#152	#153	#154	#155	#156	#157	#158	#159	#160	#161	#162	#163	#164	#165	#166	#167	#168	#169	#170	#171	#172	#173	#174	#175	#176	#177	#178	#179	#180	#181	#182	#183	#184	#185	#186	#187	#188	#189	#190	#191	#192	#193	#194	#195	#196	#197	#198	#199	#200	#201	#202	#203
20	 1	 116.97	  22.76	 119.0	  17	 117.86	 21.17	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   2	   0	   1	   1	   0	   1	   1	   1	   1	   0	   0	   1	   1	   0	   2	   2	   2	   2	   0	   4	   0	   5	   4	   1	   5	   3	   2	   9	   3	   2	   2	   3	   4	   2	   6	   8	   5	   4	   4	   4	   4	   7	   4	   7	   4	   9	   6	  12	   4	  13	  11	   9	   2	  12	  14	  13	   4	  11	  15	  17	  11	  12	  24	  21	  17	  15	  13	  23	  10	  22	  28	  18	  22	  16	  20	  16	  26	  10	  35	  20	   9	  17	  21	  28	   9	  21	  27	  13	  14	  19	  11	  13	  12	   4	   7	   8	   3	   9	   8	   4	   1	   9	   7	   8	   2	   3	   9	   2	   4	   3	  10	   4	   1	   5	   2	   2	   1	   2	   1	   0	   1	   1	   0	   2	   2	   0	   1	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 2	 115.90	  18.36	 118.0	  10	 116.48	 17.51	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   1	   0	   1	   1	   0	   0	   0	   0	   0	   0	   3	   0	   3	   2	   1	   0	   3	   3	   1	   1	   1	   2	   5	   1	   1	   4	   3	   5	   3	   3	   3	   3	   1	   6	   6	   8	   4	   7	   7	   6	   6	   8	  12	   6	  14	  10	  20	   4	  16	  22	   9	   6	  13	  14	  10	  13	  15	  23	  21	   8	  24	  20	  25	  13	  21	  31	  33	  18	  19	  23	  33	  23	  13	  26	  29	  11	  21	  24	  39	  17	  32	  14	  18	   6	   6	  11	  19	  10	   8	   7	   8	   1	   8	   7	  10	   1	   3	   1	   1	   6	   1	   0	   0	   3	   0	   1	   0	   1	   2	   0	   1	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 3	 115.87	  15.70	 118.0	   9	 116.33	 14.98	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   1	   1	   1	   0	   1	   3	   1	   0	   0	   0	   0	   2	   0	   4	   3	   2	   3	   5	   2	   2	   7	   4	   9	   2	   6	   3	   9	   9	   1	   9	   8	   2	  11	   8	  15	   4	  14	  14	  20	  12	  21	  26	  24	  17	  15	  13	  15	  22	  21	  14	  32	  17	  36	  22	  22	  24	  23	  22	  40	  26	  23	  44	  25	  14	  17	  25	  27	  11	  27	  26	  17	  11	  12	   4	  16	   9	   7	   8	   6	   3	   3	   6	   1	   1	   2	   2	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 4	 115.94	  14.00	 118.0	  15	 116.62	 12.95	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   1	   2	   1	   3	   2	   0	   2	   0	   0	   1	   3	   3	   1	   2	   4	   2	   5	   2	   5	   7	   7	   4	  11	   5	   4	  14	  12	  16	   8	  14	  10	  16	  15	  12	  15	  17	  11	  17	  27	  24	  26	  18	  23	  34	  15	  30	  38	  29	  30	  23	  33	  43	  29	  14	  44	  31	  12	  26	  30	  37	  13	  22	  18	  12	   3	  14	  14	  16	   3	   0	   2	   5	   0	   0	   2	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 5	 115.61	  10.73	 117.0	   3	 115.71	 10.59	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   2	   3	   2	   1	   4	   3	   4	   0	   5	   8	   9	   5	   2	  10	   7	   9	   8	  13	  13	  13	   9	  22	  11	  30	  25	  16	  42	  33	  24	  19	  28	  39	  19	  36	  36	  44	  31	  38	  41	  44	  39	  29	  44	  40	  12	  30	  24	  22	   8	  16	  12	   7	   1	   4	   2	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 6	 115.49	   9.49	 117.0	   3	 115.59	  9.34	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   1	   0	   2	   2	   1	   0	   3	   3	   6	   6	   2	   6	   6	  12	   4	  15	  19	  11	   8	  19	  25	  30	  20	  21	  46	  25	  34	  22	  34	  40	  25	  39	  55	  42	  37	  31	  34	  68	  29	  30	  53	  27	   7	  34	  16	  18	   9	  10	   8	   0	   1	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
20	 7	 115.53	   8.21	 116.0	   2	 115.58	  8.11	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   0	   3	   4	   2	   2	   7	   3	   8	   6	   8	  14	   6	   5	  22	  21	  31	  25	  20	  45	  42	  27	  24	  30	  76	  27	  55	  55	  57	  40	  40	  35	  61	  41	  28	  34	  20	   7	  21	  15	  10	   9	   5	   3	   0	   0	   2	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
21	 0	 124.08	  32.58	 126.0	  18	 124.97	 29.87	1000   1	   1	   0	   1	   0	   0	   0	   1	   1	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   3	   0	   0	   0	   1	   2	   0	   1	   0	   1	   0	   0	   0	   3	   0	   0	   1	   2	   3	   1	   2	   1	   1	   1	   2	   2	   1	   1	   2	   3	   3	   1	   4	   2	   4	   3	   1	   1	   3	   0	   5	   3	   2	   3	   1	   3	   2	   0	   6	  10	   3	   1	   3	   2	   5	   5	  10	   6	   9	   6	   6	   9	   9	   2	   8	   5	  15	   3	   7	   8	   7	   6	   6	   5	  18	   7	   3	  15	  10	  10	   8	  10	  10	   9	  16	  21	  13	   9	  14	  15	  16	  19	   8	  18	  15	   4	  11	  19	  23	   8	  20	  33	  15	   9	  14	  15	  22	  11	   9	  15	  14	   9	   9	  12	   8	   7	  10	   6	   7	   5	   9	   7	  13	   5	   4	  11	  11	   1	  12	   6	   3	   4	   6	   4	   4	   4	   1	   2	   1	   4	   2	   4	   5	   1	   2	   5	   4	   3	   4	   3	   1	   1	   0	   3	   2	   2	   0	   1	   0	   1	   1	   2	   3	   1	   1	   2	   1	   0	   4	   1	   0	   6
21	 1	 124.39	  24.93	 127.5	  20	 125.62	 22.72	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   1	   1	   1	   0	   0	   0	   2	   1	   0	   1	   1	   1	   0	   1	   1	   2	   0	   2	   4	   1	   1	   0	   3	   3	   1	   5	   4	   1	   2	   3	   2	   5	   5	   4	   4	   2	   3	   3	   5	   3	   1	   1	   3	   7	   6	   5	   6	   7	   2	   5	   5	  14	   1	  11	   9	   9	   2	  11	   9	   4	  12	   3	  18	  14	   6	   8	   9	  19	   7	   9	  24	  13	  14	  11	  25	  24	  21	  19	  20	  14	   8	  11	  17	  30	  18	  27	  23	  23	   7	  25	  21	  17	  13	  12	  18	  17	   8	  24	  12	  23	   5	   9	  17	   9	   5	   9	   4	   6	   3	   4	  13	   7	   0	   9	   3	   6	   2	   7	   3	   3	   5	   2	   3	   3	   3	   1	   5	   0	   0	   2	   1	   0	   0	   0	   1	   0	   0	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0
21	 2	 123.25	  20.17	 126.0	  20	 124.49	 18.36	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   1	   2	   0	   0	   1	   0	   3	   0	   2	   1	   2	   3	   0	   1	   1	   1	   2	   1	   2	   0	   1	   0	   4	   4	   3	   1	   6	   5	   2	   7	   1	   4	   5	   6	   4	   7	   7	   1	  11	   8	   9	   5	   9	   9	  13	   5	   7	  10	  14	  14	   7	  14	  15	   6	   6	  11	  17	  14	  16	  22	  12	  17	  14	  23	  30	  19	  11	  27	  29	   3	  22	  12	  30	  10	  36	  32	  25	  15	  26	  16	  43	  27	  11	  25	  18	   1	  12	  11	  20	   4	   9	  11	   5	   6	   5	   7	   7	   5	   2	   7	   2	   0	   3	   2	   4	   3	   0	   0	   0	   1	   0	   0	   1	   1	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
21	 3	 123.16	  17.52	 126.0	  13	 123.89	 16.38	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   1	   0	   0	   0	   0	   0	   1	   0	   1	   2	   1	   0	   1	   1	   1	   0	   0	   1	   1	   0	   1	   4	   1	   1	   0	   7	   1	   3	   4	   3	   2	   5	   5	   4	   5	   2	   7	   6	   2	   4	   5	   6	   9	   8	  12	  11	   3	   6	  13	  16	  13	   6	  19	  17	  10	  17	  15	  16	   8	  24	  18	  22	  21	  17	  17	  27	  20	  17	  26	  26	   6	  17	  27	  31	  11	  35	  31	  29	  18	  34	  27	  33	  20	  15	  24	  21	   8	  14	   9	  12	   6	   9	  10	   3	   4	   1	   5	   7	   2	   0	   4	   1	   0	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
21	 4	 123.18	  15.57	 125.0	  14	 123.90	 14.42	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   1	   1	   1	   0	   0	   3	   1	   3	   0	   1	   2	   3	   1	   2	   0	   1	   2	   3	   1	   7	   2	   4	   1	   5	   2	   5	   9	  10	   7	   6	  13	   9	   6	  11	  12	  13	  12	  13	  17	   8	  11	  10	  14	  11	  18	  23	  25	  22	  11	  17	  20	  42	  31	  20	  31	  22	   9	  26	  35	  39	  18	  38	  33	  30	  13	  36	  18	  38	  15	  21	  21	  10	   5	  15	   7	  14	   8	   3	   7	   3	   6	   2	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
21	 5	 123.14	  12.00	 125.0	   8	 123.43	 11.61	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   1	   2	   3	   2	   1	   3	   8	   5	   2	   4	   3	   4	   3	  12	   9	   6	   1	  11	  12	  15	  10	   9	  16	  12	  15	  18	   8	  24	   9	  30	  27	  21	  22	  26	  28	  46	  35	  16	  45	  31	  23	  27	  36	  61	  11	  37	  44	  38	  21	  34	  29	  24	  12	   9	  15	   7	   4	   6	   1	   2	   0	   0	   2	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
21	 6	 123.42	  10.64	 125.0	   3	 123.54	 10.45	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   2	   0	   1	   0	   0	   0	   1	   3	   1	   2	   1	   2	   1	   5	   5	   4	   3	   8	   3	  12	  10	   8	   9	   8	  17	  20	  12	  13	  31	  31	  15	  28	  31	  25	  21	  24	  33	  37	  33	  25	  47	  38	  18	  37	  33	  46	  33	  46	  48	  39	  12	  30	  23	  22	  17	   5	  10	   2	   1	   3	   2	   2	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
21	 7	 122.81	   9.21	 124.0	   5	 122.96	  9.00	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   3	   1	   0	   0	   1	   5	   2	   4	   4	   9	   0	   9	   6	  13	   8	   7	  15	  10	   8	  20	  26	  30	  32	  26	  46	  31	  24	  36	  32	  44	  44	  35	  62	  47	  14	  44	  49	  41	  29	  35	  36	  28	  12	  16	  19	  16	   8	   4	   5	   1	   1	   0	   1	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
22	 0	 148.61	  34.45	 151.0	  26	 150.00	 30.47	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   1	   0	   1	   0	   0	   0	   1	   0	   0	   1	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   2	   0	   0	   1	   1	   0	   0	   2	   0	   1	   2	   0	   0	   0	   1	   2	   0	   1	   0	   1	   1	   2	   3	   0	   1	   1	   0	   2	   3	   0	   2	   3	   0	   0	   3	   0	   3	   3	   1	   5	   3	   0	   1	   6	   1	   1	   6	   0	   4	   1	   3	   4	   7	   1	   4	   6	   4	   5	   3	   9	   5	   1	   4	   6	   7	   2	   4	  11	   7	   6	   7	   5	   6	   8	   9	   6	   5	   1	  10	  11	   8	   8	   5	  12	   8	   5	  20	   8	  17	  14	   9	  20	   8	   6	  11	  12	  20	   3	  13	  18	  19	  13	  10	  12	  22	  17	  13	  31	  15	   3	  28	  18	  21	   6	  14	  13	  11	   5	  10	   6	   8	   7	   9	  10	   9	   7	  10	  11	  11	   7	   8	   5	   5	   5	   1	   6	  12	   6	   3	   8	   2	   6	   2	   5	   9	   2	   2	   5	   0	   1	   6	   1	   3	  51
22	 1	 149.52	  26.66	 153.0	  26	 151.27	 23.78	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   1	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   1	   0	   1	   0	   0	   1	   0	   1	   0	   0	   1	   1	   0	   2	   0	   1	   0	   0	   1	   2	   2	   1	   1	   1	   3	   3	   2	   3	   3	   1	   0	   5	   3	   1	   2	   2	   2	   2	   4	   4	   4	   1	   4	   2	   5	   5	   1	   2	   4	   1	   2	   2	   7	   5	   3	   6	   3	   7	   4	   7	   3	   7	   7	  10	   5	   1	   5	   5	  11	   6	  16	  13	  11	   3	  10	  11	  17	  17	   8	  23	  17	   8	  18	  20	  15	   7	  15	  21	  22	  16	  13	  18	  23	  14	  17	  34	  22	   6	  18	  14	  21	  12	  20	  24	  14	   8	  16	  13	  15	  14	  11	  12	  14	  10	   8	  11	  11	   6	   8	   4	   3	   4	   2	   2	   8	   4	   5	   8	   5	   3	   1	   2	   5	   4	   2	   2	   7	   2	   2	   2	   0	  12
22	 2	 148.34	  21.31	 152.0	  28	 150.14	 18.70	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   1	   1	   1	   1	   2	   1	   2	   1	   0	   1	   2	   1	   2	   2	   2	   2	   0	   2	   0	   1	   0	   1	   4	   1	   1	   2	   6	   2	   4	   3	   6	   2	   2	   2	   2	   6	   3	   8	   2	   9	   1	   3	  10	   6	   6	  12	  10	   5	   3	  13	  11	  15	  12	  10	  11	  16	   8	   9	   8	  11	  11	   7	  23	  10	   5	  25	  18	  26	  18	  15	  19	  22	  15	  18	  21	  35	  29	   9	  29	  29	   8	  37	  24	  28	  14	  23	  21	  19	  10	  13	  16	  12	  11	   9	  14	  15	   2	   5	  12	   4	   4	   5	   5	   5	   2	   2	   2	   6	   3	   2	   1	   1	   0	   0	   2	   0	   1	   0	   1	   1	   0	   0	   0	   1	   1
22	 3	 148.35	  18.42	 151.0	  11	 149.04	 17.30	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   1	   1	   0	   1	   0	   1	   1	   0	   0	   1	   0	   1	   1	   1	   0	   0	   1	   0	   1	   1	   1	   2	   0	   1	   3	   0	   6	   6	   2	   5	   3	   6	   4	   3	   3	   1	  10	   1	   7	   3	   2	   6	   4	   5	   6	  10	  10	   3	   6	  10	  19	   8	  18	  11	   9	   7	  13	  11	  28	  14	  16	  22	  16	   3	  26	  17	  25	  14	  25	  30	  13	  22	  25	  20	  26	  26	  18	  28	  26	   7	  28	  28	  33	  15	  28	  24	  27	   9	  16	   8	  19	   8	   7	  17	   7	   2	   7	   8	   5	   2	   4	   5	   1	   1	   1	   1	   3	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
22	 4	 146.97	  16.35	 150.0	  21	 148.08	 14.59	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   1	   1	   0	   0	   0	   1	   1	   1	   0	   3	   0	   3	   0	   1	   1	   3	   1	   0	   2	   2	   2	   0	   3	   2	   0	   4	   2	   3	   3	   7	   5	   7	   7	   3	   6	   9	   6	   2	  11	  14	   1	   5	   8	  19	   7	  14	  18	  16	   8	  14	  15	  13	  15	  20	  20	  19	  10	  33	  18	  32	  19	  29	  24	  25	  39	  25	  23	  37	  26	  22	  34	  30	   4	  42	  18	  22	  18	  28	  19	  20	   8	  14	   8	   8	   9	   2	   7	   3	   2	   2	   2	   1	   0	   1	   2	   2	   0	   0	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
22	 5	 146.91	  12.40	 149.0	  10	 147.29	 11.87	1000   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   3	   1	   1	   2	   0	   2	   1	   4	   0	   6	   7	   4	   4	   6	   4	   7	   4	   0	   9	  12	   6	  10	  10	   9	   3	  15	  17	  17	   5	  18	  15	  24	  22	  17	  31	  25	  20	  35	  28	  30	  21	  34	  41	  28	  31	  31	  29	  45	  36	  29	  43	  30	   9	  40	  21	  25	  12	  25	  12	   8	   6	   3	   2	   4	   1	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0	   0
